SYMBOL,CLOSING PRICE,DAY,DATE
VZA,27.21,0,2015-04-06
VZA,27.15,3,2015-04-02
VZA,27.21,0,2015-04-06
VZA,27.15,3,2015-04-02
VZA,27.21,0,2015-04-06
VZA,27.15,3,2015-04-02
VZA,27.05,4,2015-04-17
VZA,27.45,3,2015-04-16
VZA,26.200001,3,2015-06-11
VZA,26.10,2,2015-06-10
VZA,27.37,0,2015-04-27
VZA,27.44,4,2015-04-24
VZA,27.05,0,2015-03-30
VZA,27.03,4,2015-03-27
VZA,26.60,1,2015-05-05
VZA,26.80,0,2015-05-04
VZA,26.28,1,2015-05-26
VZA,26.27,4,2015-05-22
VZA,27.03,4,2015-03-27
VZA,27.01,3,2015-03-26
VZA,26.12,1,2015-06-02
VZA,26.16,0,2015-06-01
VZA,27.00,2,2015-03-25
VZA,27.14,1,2015-03-24
VZA,26.19,4,2015-05-29
VZA,26.32,3,2015-05-28
VZA,27.67,4,2015-04-10
VZA,27.54,3,2015-04-09
VZA,26.05,2,2015-06-03
VZA,26.12,1,2015-06-02
VZA,26.24,3,2015-05-07
VZA,26.19,2,2015-05-06
VZA,27.51,1,2015-04-14
VZA,27.63,0,2015-04-13
VZA,27.20,2,2015-04-22
VZA,27.07,1,2015-04-21
VZA,26.27,4,2015-05-22
VZA,26.20,3,2015-05-21
VZA,26.09,1,2015-05-12
VZA,25.85,0,2015-05-11
VZA,27.07,0,2015-03-23
VZA,27.10,4,2015-03-20
VZA,26.19,2,2015-05-06
VZA,26.60,1,2015-05-05
VZA,27.63,0,2015-04-13
VZA,27.67,4,2015-04-10
VZA,27.32,3,2015-04-23
VZA,27.20,2,2015-04-22
VZA,27.08,2,2015-04-29
VZA,27.42,1,2015-04-28
VZA,26.139999,4,2015-06-12
VZA,26.200001,3,2015-06-11
VZA,25.85,0,2015-05-11
VZA,26.46,4,2015-05-08
VZA,26.10,2,2015-05-13
VZA,26.09,1,2015-05-12
VZA,27.49,2,2015-04-15
VZA,27.51,1,2015-04-14
VZA,27.549999,2,2016-06-01
VZA,27.60,1,2016-05-31
VZA,27.51,1,2016-06-07
VZA,27.58,0,2016-06-06
VZA,27.940001,3,2016-10-27
VZA,27.940001,2,2016-10-26
VZA,26.52,4,2016-01-29
VZA,26.450001,3,2016-01-28
VZA,27.52,0,2016-08-15
VZA,27.610001,4,2016-08-12
VZA,25.790001,2,2016-11-30
VZA,25.799999,1,2016-11-29
VZA,27.23,4,2016-03-11
VZA,27.15,3,2016-03-10
VZA,27.26,3,2016-03-24
VZA,27.25,2,2016-03-23
VZA,27.52,2,2016-05-25
VZA,27.549999,1,2016-05-24
