"('TMUS', 'TMUSP')",39.43,1,2016-01-26
"('TMUS', 'TMUSP')",37.889999,0,2016-01-25
"('TMUS', 'TMUSP')",67.959999,1,2016-01-26
"('TMUS', 'TMUSP')",65.620003,0,2016-01-25
"('TMUS', 'TMUSP')",44.639999,4,2016-09-09
"('TMUS', 'TMUSP')",46.709999,3,2016-09-08
"('TMUS', 'TMUSP')",74.860001,4,2016-09-09
"('TMUS', 'TMUSP')",77.919998,3,2016-09-08
"('TMUS', 'TMUSP')",93.07,1,2016-12-13
"('TMUS', 'TMUSP')",92.120003,0,2016-12-12
"('TMUS', 'TMUSP')",56.650002,1,2016-12-13
"('TMUS', 'TMUSP')",56.130001,0,2016-12-12
"('TMUS', 'TMUSP')",79.269997,0,2016-08-01
"('TMUS', 'TMUSP')",78.07,4,2016-07-29
"('TMUS', 'TMUSP')",47.07,0,2016-08-01
"('TMUS', 'TMUSP')",46.34,4,2016-07-29
"('TMUS', 'TMUSP')",40.220001,4,2016-04-22
"('TMUS', 'TMUSP')",40.25,3,2016-04-21
"('TMUS', 'TMUSP')",69.360001,4,2016-04-22
"('TMUS', 'TMUSP')",69.209999,3,2016-04-21
"('TMUS', 'TMUSP')",64.459999,3,2016-03-17
"('TMUS', 'TMUSP')",64.459999,2,2016-03-16
"('TMUS', 'TMUSP')",37.16,3,2016-03-17
"('TMUS', 'TMUSP')",37.18,2,2016-03-16
"('TMUS', 'TMUSP')",52.540001,4,2016-11-11
"('TMUS', 'TMUSP')",52.18,3,2016-11-10
"('TMUS', 'TMUSP')",87.059998,4,2016-11-11
"('TMUS', 'TMUSP')",86.650002,3,2016-11-10
"('TMUS', 'TMUSP')",47.779999,4,2016-08-05
"('TMUS', 'TMUSP')",47.330002,3,2016-08-04
"('TMUS', 'TMUSP')",80.440002,4,2016-08-05
"('TMUS', 'TMUSP')",79.75,3,2016-08-04
"('TMUS', 'TMUSP')",42.990002,4,2016-07-01
"('TMUS', 'TMUSP')",43.27,3,2016-06-30
"('TMUS', 'TMUSP')",72.809998,4,2016-07-01
"('TMUS', 'TMUSP')",73.589996,3,2016-06-30
"('TMUS', 'TMUSP')",39.880001,4,2016-01-08
"('TMUS', 'TMUSP')",40.509998,3,2016-01-07
"('TMUS', 'TMUSP')",68.870003,4,2016-01-08
"('TMUS', 'TMUSP')",69.599998,3,2016-01-07
"('TMUS', 'TMUSP')",78.790001,1,2016-09-06
"('TMUS', 'TMUSP')",78.724998,4,2016-09-02
"('TMUS', 'TMUSP')",47.209999,1,2016-09-06
"('TMUS', 'TMUSP')",47.290001,4,2016-09-02
"('TMUS', 'TMUSP')",40.220001,1,2016-01-05
"('TMUS', 'TMUSP')",38.950001,0,2016-01-04
"('TMUS', 'TMUSP')",69.32,1,2016-01-05
"('TMUS', 'TMUSP')",66.900002,0,2016-01-04
"('TMUS', 'TMUSP')",94.440002,4,2016-12-30
"('TMUS', 'TMUSP')",95.089996,3,2016-12-29
"('TMUS', 'TMUSP')",57.509998,4,2016-12-30
"('TMUS', 'TMUSP')",58.049999,3,2016-12-29
"('TMUS', 'TMUSP')",73.589996,3,2016-06-30
"('TMUS', 'TMUSP')",73.459999,2,2016-06-29
"('TMUS', 'TMUSP')",43.27,3,2016-06-30
"('TMUS', 'TMUSP')",43.450001,2,2016-06-29
"('TMUS', 'TMUSP')",44.209999,2,2016-07-13
"('TMUS', 'TMUSP')",43.639999,1,2016-07-12
"('TMUS', 'TMUSP')",74.845001,2,2016-07-13
"('TMUS', 'TMUSP')",73.915001,1,2016-07-12
"('TMUS', 'TMUSP')",42.759998,1,2016-05-31
"('TMUS', 'TMUSP')",42.540001,4,2016-05-27
"('TMUS', 'TMUSP')",72.50,1,2016-05-31
"('TMUS', 'TMUSP')",72.150002,4,2016-05-27
"('TMUS', 'TMUSP')",40.720001,3,2016-05-12
"('TMUS', 'TMUSP')",40.82,2,2016-05-11
"('TMUS', 'TMUSP')",70.129997,3,2016-05-12
"('TMUS', 'TMUSP')",70.269997,2,2016-05-11
"('TMUS', 'TMUSP')",42.509998,1,2016-06-28
"('TMUS', 'TMUSP')",41.200001,0,2016-06-27
